Date,City,BHK_Apartment,Building_Name,Prop_ID,Bedroom_Num,Bathroom_Num,Ownership_Type,Property_Type,Facing,Furnished,Property_Age,Area_SQFT,Price_per_SQFT,Sum of Price_SQFT,Sum of Total_Price
2017-06-12 00:00:00,Mumbai,5 BHK Flat,Sai Regency,G69822184,5,5,Freehold,Residential Apartment,East,Unfurnished,0-1 Year Old Property,1100,,500,550000
2019-06-21 00:00:00,Mumbai,5 BHK Flat,"Sheetal Grandeur, Kalina",Q70192786,5,5,Leasehold,Residential Apartment,North-East,Furnished,0-1 Year Old Property,1100,,500,550000
2017-04-10 00:00:00,Kolkata,5 BHK Flat,Siddha Happyville,R71120664,5,5,Leasehold,Residential Land,South,Unfurnished,1-5 Year Old Property,1100,,500,550000
2018-04-23 00:00:00,Gurgaon,5 BHK Flat,Unitech The Residences,L71206838,5,5,Freehold,Residential Apartment,North-East,Semifurnished,1-5 Year Old Property,1100,10000,10000,11000000
2019-05-29 00:00:00,Mumbai,5 BHK Flat,Utsav Building,O70356970,5,5,Leasehold,Residential Apartment,East,Semifurnished,0-1 Year Old Property,1100,,500,550000
2017-08-24 00:00:00,Kolkata,1 BHK Flat,Godrej Prakriti,E67760428,1,1,Freehold,Residential Land,South-West,Unfurnished,1-5 Year Old Property,1101,,500,550500
2017-12-05 00:00:00,Kolkata,2 BHK Flat,Godrej Prakriti Annapurna,D69643698,2,1,Freehold,Residential Land,South,Unfurnished,1-5 Year Old Property,1101,,500,550500
2018-03-22 00:00:00,Kolkata,2 BHK Flat,Sristi Aamar Thikana,U69619824,2,1,Leasehold,Residential Land,South-East,Furnished,1-5 Year Old Property,1101,,500,550500
2018-04-05 00:00:00,Kolkata,4 BHK Flat,Godrej Prakriti,K71124912,4,2,Freehold,Residential Land,North,Furnished,1-5 Year Old Property,1101,,500,550500
2017-06-22 00:00:00,Kolkata,4 BHK Flat,Shivaya 1101,N71138840,4,2,Freehold,Residential Land,South-West,Unfurnished,1-5 Year Old Property,1101,,500,550500
2017-12-15 00:00:00,Kolkata,5 BHK Flat,Symphony Serenity,A70480028,5,2,Freehold,Residential Land,North-East,Unfurnished,1-5 Year Old Property,1101,,500,550500
2018-04-19 00:00:00,Kolkata,3 BHK Flat,On Request,Y71314218,3,4,Freehold,Residential Land,East,Semifurnished,5-10 Year Old Property,1101,,500,550500
2018-05-04 00:00:00,Mumbai,4 BHK Flat,Sky City by Oberoi Realty,G70068946,4,4,Freehold,Residential Apartment,North,Unfurnished,0-1 Year Old Property,1101,,500,550500
2018-02-16 00:00:00,Kolkata,5 BHK Flat,On Request,X67329692,5,4,Leasehold,Residential Land,West,Unfurnished,0-1 Year Old Property,1101,,500,550500
2017-06-30 00:00:00,Kolkata,3 BHK Flat,Shree Radha Abasan,P71377482,3,5,Freehold,Residential Land,South-West,Unfurnished,0-1 Year Old Property,1101,,500,550500
2017-11-07 00:00:00,Kolkata,5 BHK Flat,Godrej Prakriti,Q70915412,5,5,Freehold,Residential Land,South-East,Semifurnished,1-5 Year Old Property,1101,,500,550500
2017-06-27 00:00:00,Mumbai,5 BHK Flat,Sky City by Oberoi Realty,B69901860,5,5,Freehold,Residential Apartment,East,Unfurnished,0-1 Year Old Property,1101,,500,550500
2021-09-03 00:00:00,Hyderabad,1 BHK Flat,chandanagar,D69065928,1,1,Freehold,Residential Apartment,East,Unfurnished,1-5 Year Old Property,1102,,500,551000
2018-02-27 00:00:00,Kolkata,4 BHK Flat,New Apartment,Y70761414,4,2,Freehold,Residential Land,North,Unfurnished,Under Construction,1102,,500,551000
2018-06-29 00:00:00,Kolkata,5 BHK Flat,Ideal Abasan,O70599278,5,2,Freehold,Residential Land,South-East,Unfurnished,5-10 Year Old Property,1102,,500,551000
2018-03-16 00:00:00,Kolkata,5 BHK Flat,On Request,T70827316,5,4,Freehold,Residential Land,North-West,Unfurnished,1-5 Year Old Property,1102,,500,551000
2017-12-01 00:00:00,Kolkata,3 BHK Flat,Krishna Sayer 2 and 3,V71418566,3,5,Leasehold,Residential Land,South-West,Unfurnished,5-10 Year Old Property,1102,,500,551000
2018-06-28 00:00:00,Kolkata,5 BHK Flat,On Request,D66798770,5,5,Freehold,Residential Land,East,Semifurnished,0-1 Year Old Property,1102,,500,551000
2021-08-20 00:00:00,Hyderabad,1 BHK Flat,Prestige Beverly Hills,H70969156,1,1,Freehold,Residential Apartment,North,Furnished,Under Construction,1103,,500,551500
2019-01-23 00:00:00,Gurgaon,1 BHK Flat,Smart World Gems,C69736696,1,1,Freehold,Residential Apartment,North-East,Unfurnished,Under Construction,1103,8159,8159,8999377
2018-06-18 00:00:00,Kolkata,2 BHK Flat,Premium Apartment,S71431100,2,1,Freehold,Residential Land,North-East,Unfurnished,0-1 Year Old Property,1103,,500,551500
2021-01-28 00:00:00,Gurgaon,2 BHK Flat,Smart World Gems,V67721238,2,1,Freehold,Independent/Builder Floor,North,Semifurnished,Under Construction,1103,7706,7706,8499718
2017-06-25 00:00:00,Gurgaon,3 BHK Flat,Smart World Gems,S71717890,3,4,Freehold,Independent/Builder Floor,North,Unfurnished,Under Construction,1103,9000,9000,9927000
2018-08-22 00:00:00,Kolkata,1 BHK Flat,Amaya Residences,E71322922,1,1,Freehold,Residential Land,North,Furnished,0-1 Year Old Property,1104,,500,552000
2017-12-12 00:00:00,Kolkata,2 BHK Flat,On Request,N71112338,2,1,Freehold,Residential Land,South-West,Unfurnished,1-5 Year Old Property,1104,,500,552000
2018-05-21 00:00:00,Kolkata,2 BHK Flat,On Request,M71101658,2,1,Freehold,Residential Land,South-West,Unfurnished,1-5 Year Old Property,1104,,500,552000
2016-10-08 00:00:00,Kolkata,3 BHK Flat,Amaya Residences,F70964680,3,2,Freehold,Residential Land,North,Furnished,0-1 Year Old Property,1104,,500,552000
2017-09-28 00:00:00,Mumbai,3 BHK Flat,Hiranandani Fortune City,Z70708724,3,5,Co-operative Society,Residential Apartment,East,Unfurnished,0-1 Year Old Property,1104,,500,552000
2018-07-22 00:00:00,Gurgaon,1 BHK Flat,DLF Regency Park 1,Q71771818,1,1,Leasehold,Residential Apartment,North,Furnished,10+ Year Old Property,1105,42,500,552500
2019-03-25 00:00:00,Gurgaon,1 BHK Flat,DLF Regency Park 1,B71368546,1,1,Freehold,Residential Apartment,East,Semifurnished,10+ Year Old Property,1105,12669,12669,13999245
2021-10-06 00:00:00,Hyderabad,1 BHK Flat,Lalitha Divine County,F69659766,1,1,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,1105,,500,552500
2021-09-06 00:00:00,Hyderabad,1 BHK Flat,SAI VISHNU TOWERS GAJULARAMARAM,I69426662,1,1,Freehold,Residential Apartment,East,Unfurnished,1-5 Year Old Property,1105,,500,552500
2021-04-18 00:00:00,Hyderabad,1 BHK Flat,TULASI HEIGHTS  AMINPUR,H69930804,1,1,Freehold,Residential Apartment,East,Unfurnished,1-5 Year Old Property,1105,,500,552500
2022-02-27 00:00:00,Gurgaon,2 BHK Flat,DLF Regency Park 1,X71531970,2,1,Leasehold,Residential Apartment,North,Semifurnished,10+ Year Old Property,1105,45,500,552500
2018-04-19 00:00:00,Kolkata,2 BHK Flat,Veer Balaji Crimson,T68995826,2,1,Freehold,Residential Land,South,Semifurnished,5-10 Year Old Property,1105,,500,552500
2018-07-03 00:00:00,Kolkata,3 BHK Flat,RABINDRA BHAVAN,R67854034,3,2,Freehold,Residential Land,South,Unfurnished,Under Construction,1105,,500,552500
2018-06-15 00:00:00,Mumbai,3 BHK Flat,RS Exotica,A70044960,3,2,Co-operative Society,Residential Apartment,West,Unfurnished,0-1 Year Old Property,1105,,500,552500
2021-07-04 00:00:00,Kolkata,5 BHK Flat,Siddha Eden LakeVille,D71238112,5,3,Freehold,Residential Land,East,Unfurnished,0-1 Year Old Property,1105,,500,552500
2023-12-22 00:00:00,Gurgaon,4 BHK Flat,DLF Regency Park 1,W69664406,4,4,Freehold,Residential Apartment,North-East,Furnished,10+ Year Old Property,1105,15991,15991,17670055
2021-05-15 00:00:00,Hyderabad,5 BHK Flat,SRI VISHNU NILAYAM BEERAMGUDA,C69426606,5,5,Freehold,Residential Apartment,East,Unfurnished,1-5 Year Old Property,1105,,500,552500
2021-08-21 00:00:00,Kolkata,1 BHK Flat,On Request,L71231324,1,1,Freehold,Residential Land,East,Unfurnished,1-5 Year Old Property,1106,,500,553000
2017-08-27 00:00:00,Gurgaon,1 BHK Flat,Smart World Gems,P71481348,1,1,Freehold,Independent/Builder Floor,East,Unfurnished,Under Construction,1106,8499,8499,9399894
2018-04-09 00:00:00,Kolkata,2 BHK Flat,On Request,N71211224,2,1,Freehold,Residential Land,South-East,Unfurnished,5-10 Year Old Property,1106,,500,553000
2019-08-13 00:00:00,Mumbai,5 BHK Flat,Chandak Nishchay,K70716812,5,2,Leasehold,Residential Apartment,North,Semifurnished,0-1 Year Old Property,1106,,500,553000
2018-06-22 00:00:00,Kolkata,5 BHK Flat,GM Meena Florence,D55768692,5,3,Freehold,Residential Land,East,Unfurnished,1-5 Year Old Property,1106,,500,553000
2018-06-13 00:00:00,Kolkata,3 BHK Flat,Orchard Godrej Se7en,P64261014,3,4,Freehold,Residential Land,North-East,Unfurnished,Under Construction,1106,,500,553000
2017-04-14 00:00:00,Kolkata,5 BHK Flat,GM Meena Florence,G55768632,5,5,Freehold,Residential Land,South-East,Semifurnished,1-5 Year Old Property,1106,,500,553000
2019-12-05 00:00:00,Hyderabad,1 BHK Flat,A1 Suite,Z70406238,1,1,Freehold,Residential Land,North-East,Furnished,0-1 Year Old Property,1107,,500,553500
2021-10-08 00:00:00,Hyderabad,1 BHK Flat,Provident Kenworth,Q70307498,1,1,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,1107,,500,553500
2017-07-18 00:00:00,Mumbai,2 BHK Flat,Tricity Natraj,W70924418,2,1,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,1107,,500,553500
2017-09-25 00:00:00,Kolkata,4 BHK Flat,Merlin Legacy,N71090170,4,2,Freehold,Residential Land,East,Unfurnished,1-5 Year Old Property,1107,,500,553500
2017-12-14 00:00:00,Kolkata,1 BHK Flat,SOUTH WIND,X71266314,1,1,Freehold,Residential Land,South-East,Unfurnished,0-1 Year Old Property,1108,,500,554000
2018-01-19 00:00:00,Kolkata,1 BHK Flat,sucasa valley,Z71416788,1,1,Freehold,Residential Land,South,Unfurnished,Under Construction,1108,,500,554000
2018-07-17 00:00:00,Kolkata,3 BHK Flat,Fortune Estates,J66064868,3,3,Freehold,Residential Land,North,Unfurnished,5-10 Year Old Property,1108,,500,554000
2018-05-18 00:00:00,Kolkata,5 BHK Flat,On Request,H70155224,5,3,Freehold,Residential Land,North-West,Furnished,1-5 Year Old Property,1108,,500,554000
2018-06-18 00:00:00,Kolkata,5 BHK Flat,On Request,V70154964,5,3,Freehold,Residential Land,South-East,Furnished,1-5 Year Old Property,1108,,500,554000
2017-03-16 00:00:00,Kolkata,3 BHK Flat,24 East Avenue,M71425434,3,4,Freehold,Residential Land,North,Furnished,Under Construction,1109,,500,554500
2019-01-26 00:00:00,Mumbai,1 BHK Flat,Ashish Siddhivinayak towers,K70362504,1,1,Co-operative Society,Residential Apartment,West,Unfurnished,0-1 Year Old Property,1110,,500,555000
2019-04-15 00:00:00,Mumbai,1 BHK Flat,Bhoj Bhavan Chs,U30238725,1,1,Leasehold,Residential Apartment,East,Furnished,0-1 Year Old Property,1110,,500,555000
2017-12-05 00:00:00,Kolkata,1 BHK Flat,New Apartment,K70696020,1,1,Freehold,Residential Land,North,Unfurnished,Under Construction,1110,,500,555000
2018-01-17 00:00:00,Kolkata,1 BHK Flat,On Request,I67515826,1,1,Freehold,Residential Land,North-West,Unfurnished,0-1 Year Old Property,1110,,500,555000
2019-04-27 00:00:00,Mumbai,1 BHK Flat,Runwal Pearl,P70210328,1,1,Co-operative Society,Residential Apartment,North-West,Unfurnished,0-1 Year Old Property,1110,,500,555000
2021-03-09 00:00:00,Hyderabad,1 BHK Flat,sri garudadri,X70501980,1,1,Freehold,Residential Apartment,North,Semifurnished,5-10 Year Old Property,1110,,500,555000
2017-10-24 00:00:00,Mumbai,3 BHK Flat,Stone Crystal Tower,X67494154,3,2,Freehold,Residential Apartment,East,Semifurnished,0-1 Year Old Property,1110,,500,555000
2017-04-06 00:00:00,Mumbai,3 BHK Flat,Arihant Abhilasha,W70771904,3,3,Leasehold,Residential Apartment,East,Semifurnished,0-1 Year Old Property,1110,,500,555000
2017-10-24 00:00:00,Kolkata,3 BHK Flat,GM Meena Icon,W71346300,3,3,Freehold,Residential Land,North,Furnished,0-1 Year Old Property,1110,,500,555000
2018-05-25 00:00:00,Kolkata,3 BHK Flat,Sadhana Apartment,Q70458144,3,3,Freehold,Residential Land,South,Semifurnished,0-1 Year Old Property,1110,,500,555000
2019-02-22 00:00:00,Mumbai,4 BHK Flat,Raj Paradise,E70888864,4,3,Leasehold,Residential Apartment,South-West,Furnished,0-1 Year Old Property,1110,,500,555000
2017-07-27 00:00:00,Kolkata,5 BHK Flat,TRINAYANI APARTMENT,C71221448,5,3,Freehold,Residential Land,North-East,Unfurnished,Under Construction,1110,,500,555000
2017-11-10 00:00:00,Kolkata,4 BHK Flat,Tollygunge apartment,I71061418,4,4,Freehold,Residential Land,South-East,Unfurnished,Under Construction,1110,,500,555000
2021-04-12 00:00:00,Kolkata,3 BHK Flat,On Request,B71230542,3,5,Freehold,Residential Land,South-East,Furnished,1-5 Year Old Property,1110,,500,555000
2021-10-02 00:00:00,Hyderabad,3 BHK Flat,Phoenix fortune Homes,X70423238,3,5,Freehold,Residential Apartment,East,Unfurnished,0-1 Year Old Property,1110,,500,555000
2021-04-14 00:00:00,Hyderabad,3 BHK Flat,Urbanrise on Cloud 33,I70313594,3,5,Freehold,Residential Apartment,North,Furnished,Under Construction,1110,,500,555000
2018-05-23 00:00:00,Mumbai,4 BHK Flat,Arihant Abhilasha,P70889622,4,5,Leasehold,Residential Apartment,North-East,Unfurnished,0-1 Year Old Property,1110,,500,555000
2019-03-28 00:00:00,Mumbai,4 BHK Flat,Atul Blue Fortuna,V70860608,4,5,Leasehold,Residential Apartment,North,Furnished,0-1 Year Old Property,1110,,500,555000
2018-07-26 00:00:00,Kolkata,4 BHK Flat,Natural Quest,B70113976,4,5,Freehold,Residential Land,North,Furnished,Under Construction,1110,,500,555000
2017-12-06 00:00:00,Kolkata,1 BHK Flat,Team Taurus Wow,B71366914,1,1,Freehold,Residential Land,North,Semifurnished,0-1 Year Old Property,1111,,500,555500
2019-08-20 00:00:00,Mumbai,2 BHK Flat,Lodha Bellevue,S70984202,2,1,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,1111,,500,555500
2018-05-29 00:00:00,Mumbai,2 BHK Flat,Runwal Forests,F67514032,2,1,Leasehold,Residential Apartment,South-West,Semifurnished,0-1 Year Old Property,1111,,500,555500
2017-09-08 00:00:00,Mumbai,4 BHK Flat,Kanakia Silicon Valley,T69901514,4,2,Leasehold,Residential Apartment,North-East,Semifurnished,0-1 Year Old Property,1111,,500,555500
2018-02-01 00:00:00,Kolkata,3 BHK Flat,Purti Star,H71096480,3,3,Leasehold,Residential Land,South-East,Unfurnished,5-10 Year Old Property,1111,,500,555500
2017-02-05 00:00:00,Mumbai,1 BHK Flat,Aurum Q Islands R4,P70867912,1,1,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,1112,,500,556000
2017-11-30 00:00:00,Kolkata,1 BHK Flat,"Uday villa,purba sinthi.dumdum",V70354688,1,1,Freehold,Residential Land,South-East,Unfurnished,Under Construction,1112,,500,556000
2018-06-29 00:00:00,Mumbai,2 BHK Flat,Windfield Keshav Winds,O70613230,2,1,Freehold,Residential Apartment,North-East,Unfurnished,0-1 Year Old Property,1112,,500,556000
2016-10-21 00:00:00,Kolkata,3 BHK Flat,Ambika Icon,U71152890,3,2,Freehold,Residential Land,North,Furnished,Under Construction,1112,,500,556000
2021-10-25 00:00:00,Kolkata,3 BHK Flat,On Request,Q71231220,3,4,Freehold,Residential Land,North-West,Furnished,1-5 Year Old Property,1112,,500,556000
2019-03-04 00:00:00,Hyderabad,4 BHK Flat,New ARKALA LIFE,G70358346,4,4,Freehold,Residential Apartment,West,Unfurnished,Under Construction,1112,,500,556000
2017-09-28 00:00:00,Kolkata,1 BHK Flat,Bengal DCL Malancha,D71064028,1,1,Leasehold,Residential Land,East,Unfurnished,5-10 Year Old Property,1113,,500,556500
2018-08-09 00:00:00,Kolkata,4 BHK Flat,Navita,E71103400,4,4,Freehold,Residential Land,North,Furnished,0-1 Year Old Property,1113,,500,556500
2017-05-18 00:00:00,Kolkata,1 BHK Flat,TULIP,S68778940,1,1,Freehold,Residential Land,South-East,Unfurnished,Under Construction,1114,,500,557000
2018-05-16 00:00:00,Mumbai,2 BHK Flat,Balaji Delta Palm Beach,O70687782,2,1,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,1114,,500,557000
2019-08-08 00:00:00,Hyderabad,2 BHK Flat,Nestaway-285836,X70524690,2,1,Leasehold,Residential Apartment,East,Furnished,1-5 Year Old Property,1114,,500,557000
2017-11-30 00:00:00,Kolkata,2 BHK Flat,Shree Ganapati Apartment(New Booking),T71010470,2,1,Freehold,Residential Land,North-East,Unfurnished,0-1 Year Old Property,1114,,500,557000
2018-07-06 00:00:00,Mumbai,2 BHK Flat,Ten BKC,X70662464,2,1,Co-operative Society,Residential Apartment,East,Semifurnished,0-1 Year Old Property,1114,,500,557000
2019-03-06 00:00:00,Mumbai,4 BHK Flat,Paradise Sai World City,B70403736,4,3,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,1114,,500,557000
2018-01-26 00:00:00,Kolkata,1 BHK Flat,Ideal Enclave,O63717804,1,1,Leasehold,Residential Land,South,Unfurnished,5-10 Year Old Property,1115,,500,557500
2018-02-23 00:00:00,Kolkata,1 BHK Flat,On Request,P68790512,1,1,Freehold,Residential Land,West,Unfurnished,0-1 Year Old Property,1115,,500,557500
2017-04-10 00:00:00,Kolkata,2 BHK Flat,Ideal Enclave,I67093768,2,1,Leasehold,Residential Land,South-East,Unfurnished,1-5 Year Old Property,1115,,500,557500
2018-02-12 00:00:00,Kolkata,2 BHK Flat,Ideal Niketan,G69817632,2,1,Freehold,Residential Land,North-West,Semifurnished,10+ Year Old Property,1115,,500,557500
2019-06-22 00:00:00,Gurgaon,3 BHK Flat,Orris Carnation Residency,L71141672,3,2,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,1115,5381,5381,5999815
2018-06-14 00:00:00,Kolkata,4 BHK Flat,Ideal Enclave,J69742418,4,2,Freehold,Residential Land,West,Unfurnished,1-5 Year Old Property,1115,,500,557500
2019-06-18 00:00:00,Mumbai,4 BHK Flat,Neelkanth Majestic,U70683882,4,2,Freehold,Residential Apartment,North-West,Unfurnished,0-1 Year Old Property,1115,,500,557500
2021-03-25 00:00:00,Kolkata,5 BHK Flat,On Request,Y71230782,5,2,Freehold,Residential Land,South,Unfurnished,1-5 Year Old Property,1115,,500,557500
2016-10-21 00:00:00,Kolkata,5 BHK Flat,Mayfair Platinum,V70768080,5,3,Freehold,Residential Land,South-East,Unfurnished,1-5 Year Old Property,1115,,500,557500
2017-08-27 00:00:00,Gurgaon,5 BHK Flat,Orris Carnation Residency,A71172962,5,3,Freehold,Residential Apartment,South,Unfurnished,5-10 Year Old Property,1115,5112,5112,5699880
2018-06-13 00:00:00,Kolkata,3 BHK Flat,Goldwin Ganpati Umang,L71259978,3,4,Freehold,Residential Land,North,Furnished,0-1 Year Old Property,1115,,500,557500
2018-06-12 00:00:00,Kolkata,3 BHK Flat,NCCF Sunny Fort,B69659690,3,4,Freehold,Residential Land,South-East,Semifurnished,1-5 Year Old Property,1115,,500,557500
2018-08-14 00:00:00,Kolkata,3 BHK Flat,NCCF Sunny Fort,Q69066824,3,4,Freehold,Residential Land,South-East,Semifurnished,1-5 Year Old Property,1115,,500,557500
2021-04-23 00:00:00,Gurgaon,4 BHK Flat,Central Park Flower Valley Clover Floors,E67514734,4,4,Freehold,Residential Apartment,North,Semifurnished,0-1 Year Old Property,1115,13452,13452,14998980
2018-02-13 00:00:00,Kolkata,5 BHK Flat,diya towers,O70019740,5,4,Freehold,Residential Land,North,Unfurnished,0-1 Year Old Property,1115,,500,557500
2017-09-28 00:00:00,Gurgaon,5 BHK Flat,Orris Carnation Residency,Y70785852,5,5,Freehold,Residential Apartment,North,Unfurnished,1-5 Year Old Property,1115,5829,5829,6499335
2018-03-13 00:00:00,Kolkata,1 BHK Flat,Suryalok Apartments,I61965362,1,1,Freehold,Residential Land,South,Furnished,10+ Year Old Property,1116,,500,558000
2018-05-02 00:00:00,Kolkata,2 BHK Flat,PS ONE 10,I71389946,2,1,Freehold,Residential Land,North,Unfurnished,Under Construction,1116,,500,558000
2018-06-19 00:00:00,Kolkata,5 BHK Flat,NCCF Sunny Fort,X68321152,5,2,Freehold,Residential Land,South-East,Semifurnished,1-5 Year Old Property,1116,,500,558000
2017-02-04 00:00:00,Kolkata,4 BHK Flat,PS ONE 10,H70824226,4,3,Freehold,Residential Land,North,Unfurnished,Under Construction,1116,,500,558000
2019-02-12 00:00:00,Mumbai,4 BHK Flat,Om Shree CHS Ltd,R68266488,4,4,Co-operative Society,Residential Apartment,North,Furnished,0-1 Year Old Property,1116,,500,558000
2018-08-28 00:00:00,Kolkata,5 BHK Flat,PS Jiva,H70803036,5,4,Freehold,Residential Land,South-East,Unfurnished,0-1 Year Old Property,1116,,500,558000
2018-02-23 00:00:00,Gurgaon,5 BHK Flat,Signature Global City 93,D71729144,5,4,Freehold,Independent/Builder Floor,North-East,Semifurnished,Under Construction,1118,9162,9162,10243116
2017-11-20 00:00:00,Kolkata,5 BHK Flat,Varada Moana,T71425888,5,4,Freehold,Residential Land,North,Furnished,Under Construction,1118,,500,559000
2017-01-28 00:00:00,Kolkata,3 BHK Flat,Modello Highs,R69328260,3,5,Freehold,Residential Land,East,Unfurnished,1-5 Year Old Property,1118,,500,559000
2017-06-21 00:00:00,Gurgaon,5 BHK Flat,Signature Global City 93,V71794682,5,5,Freehold,Residential Apartment,East,Semifurnished,Under Construction,1118,8944,8944,9999392
